"","pairloci","Ia","p.Ia","pop"
"359","AGBro419:AGBro480",0.0714375234991853,0.3,"Simliduinen2018"
"360","AGBro419:AGBro487",0.114703130188052,0.16,"Simliduinen2018"
"361","AGBro419:AGBro57",0.482233502538071,0.01,"Simliduinen2018"
"362","AGBro419:AGBro76",-0.268098159509203,0.99,"Simliduinen2018"
"363","AGBro419:AGBro9",0.0995252905549193,0.18,"Simliduinen2018"
"364","AGBro467:AGBro480",0.0685940855774001,0.21,"Simliduinen2018"
"365","AGBro467:AGBro487",0.132219327784485,0.07,"Simliduinen2018"
"366","AGBro467:AGBro57",-0.25007284961191,1,"Simliduinen2018"
"367","AGBro467:AGBro76",0.168664577207664,0.06,"Simliduinen2018"
"368","AGBro467:AGBro9",0.191389215754135,0.08,"Simliduinen2018"
"369","AGBro480:AGBro487",0.0414493260983719,0.43,"Simliduinen2018"
"370","AGBro480:AGBro57",0.250315765300264,0.05,"Simliduinen2018"
"371","AGBro480:AGBro76",0.0192609502068768,0.49,"Simliduinen2018"
"372","AGBro480:AGBro9",0.00461875986297744,0.42,"Simliduinen2018"
"373","AGBro487:AGBro57",0.124275291963716,0.14,"Simliduinen2018"
"374","AGBro487:AGBro76",0.281719033129338,0.2,"Simliduinen2018"
"375","AGBro487:AGBro9",0.108479811723175,0.13,"Simliduinen2018"
"376","AGBro57:AGBro76",-0.095720720720721,0.81,"Simliduinen2018"
"377","AGBro57:AGBro9",-0.161362617660242,1,"Simliduinen2018"
"378","AGBro76:AGBro9",0.0667541721357587,0.32,"Simliduinen2018"
"379","AGBro110:AGBro111",-0.197714285714286,0.92,"Cabour2018"
"380","AGBro110:AGBro116",-0.220162224797219,0.93,"Cabour2018"
"381","AGBro110:AGBro12",-0.0805270863836022,0.61,"Cabour2018"
"382","AGBro110:AGBro138",-0.0801603206412823,0.61,"Cabour2018"
"383","AGBro110:AGBro144",0.0268456375838921,0.41,"Cabour2018"
"384","AGBro110:AGBro153",0.142608695652174,0.16,"Cabour2018"
"385","AGBro110:AGBro16",0,1,"Cabour2018"
"386","AGBro110:AGBro161",-0.20891364902507,0.93,"Cabour2018"
"387","AGBro110:AGBro20",0,1,"Cabour2018"
"388","AGBro110:AGBro218",-0.159691629955947,0.84,"Cabour2018"
"389","AGBro110:AGBro227",-0.180758017492711,0.87,"Cabour2018"
"390","AGBro110:AGBro234",-0.0857519788918201,0.71,"Cabour2018"
"391","AGBro110:AGBro266",-0.114130434782609,0.72,"Cabour2018"
"392","AGBro110:AGBro299",-0.102816901408451,0.61,"Cabour2018"
"393","AGBro110:AGBro307",0.0589812332439679,0.33,"Cabour2018"
"394","AGBro110:AGBro32",-0.0716332378223498,0.61,"Cabour2018"
"395","AGBro110:AGBro337",-0.188861985472155,0.93,"Cabour2018"
"396","AGBro110:AGBro35",0.0346153846153847,0.3,"Cabour2018"
"397","AGBro110:AGBro375",-0.236413043478261,0.97,"Cabour2018"
"398","AGBro110:AGBro403",0.00142653352353772,0.46,"Cabour2018"
"399","AGBro110:AGBro419",0.146412884333822,0.2,"Cabour2018"
"400","AGBro110:AGBro467",-0.0370898716119827,0.57,"Cabour2018"
"401","AGBro110:AGBro480",0.137362637362638,0.17,"Cabour2018"
"402","AGBro110:AGBro487",0.138166894664843,0.23,"Cabour2018"
"403","AGBro110:AGBro57",-0.105754276827371,0.72,"Cabour2018"
"404","AGBro110:AGBro76",-0.0191176470588237,0.58,"Cabour2018"
"405","AGBro110:AGBro9",-0.0503816793893131,0.58,"Cabour2018"
"406","AGBro111:AGBro116",0.171232876712329,0.16,"Cabour2018"
"407","AGBro111:AGBro12",-0.112826603325416,0.77,"Cabour2018"
"408","AGBro111:AGBro138",-0.112359550561798,0.79,"Cabour2018"
"409","AGBro111:AGBro144",-0.0370860927152313,0.61,"Cabour2018"
"410","AGBro111:AGBro153",-0.042234332425068,0.54,"Cabour2018"
"411","AGBro111:AGBro16",0,1,"Cabour2018"
"412","AGBro111:AGBro161",-0.034207525655644,0.48,"Cabour2018"
"413","AGBro111:AGBro20",0,1,"Cabour2018"
"414","AGBro111:AGBro218",0.164011246485473,0.14,"Cabour2018"
"415","AGBro111:AGBro227",-0.115976331360947,0.74,"Cabour2018"
"416","AGBro111:AGBro234",-0.0109051254089422,0.42,"Cabour2018"
"417","AGBro111:AGBro266",-0.0871508379888271,0.54,"Cabour2018"
"418","AGBro111:AGBro299",-0.20253164556962,0.96,"Cabour2018"
"419","AGBro111:AGBro307",-0.0850828729281764,0.63,"Cabour2018"
"420","AGBro111:AGBro32",-0.134189031505251,0.69,"Cabour2018"
"421","AGBro111:AGBro337",0.231472081218274,0.09,"Cabour2018"
"422","AGBro111:AGBro35",-0.14580265095729,0.89,"Cabour2018"
"423","AGBro111:AGBro375",0.113966480446927,0.24,"Cabour2018"
"424","AGBro111:AGBro403",0.0372093023255817,0.42,"Cabour2018"
"425","AGBro111:AGBro419",-0.154394299287411,0.75,"Cabour2018"
"426","AGBro111:AGBro467",-0.130232558139534,0.86,"Cabour2018"
"427","AGBro111:AGBro480",0.056369785794814,0.34,"Cabour2018"
"428","AGBro111:AGBro487",-0.110112359550562,0.72,"Cabour2018"
"429","AGBro111:AGBro57",0.164705882352941,0.2,"Cabour2018"
"430","AGBro111:AGBro76",-0.174016686531585,0.84,"Cabour2018"
"431","AGBro111:AGBro9",-0.136363636363636,0.81,"Cabour2018"
"432","AGBro116:AGBro12",0.0240963855421685,0.33,"Cabour2018"
"433","AGBro116:AGBro138",-0.135371179039301,0.95,"Cabour2018"
"434","AGBro116:AGBro144",-0.1278600269179,0.85,"Cabour2018"
"435","AGBro116:AGBro153",-0.0900277008310253,0.67,"Cabour2018"
"436","AGBro116:AGBro16",0,1,"Cabour2018"
"437","AGBro116:AGBro161",0.138728323699422,0.27,"Cabour2018"
"438","AGBro116:AGBro20",0,1,"Cabour2018"
"439","AGBro116:AGBro218",-0.0236966824644551,0.45,"Cabour2018"
"440","AGBro116:AGBro227",-0.102040816326531,0.7,"Cabour2018"
"441","AGBro116:AGBro234",-0.00552486187845291,0.53,"Cabour2018"
"442","AGBro116:AGBro266",-0.13590033975085,0.73,"Cabour2018"
"443","AGBro116:AGBro299",-0.0291715285880976,0.52,"Cabour2018"
"444","AGBro116:AGBro307",-0.0279955207166852,0.61,"Cabour2018"
"445","AGBro116:AGBro32",-0.201183431952663,0.93,"Cabour2018"
"446","AGBro116:AGBro337",0.154162384378212,0.21,"Cabour2018"
"447","AGBro116:AGBro35",-0.134932533733133,0.78,"Cabour2018"
"448","AGBro116:AGBro375",0.424688561721404,0.05,"Cabour2018"
"449","AGBro116:AGBro403",-0.023584905660377,0.59,"Cabour2018"
"450","AGBro116:AGBro419",-0.132530120481928,0.67,"Cabour2018"
"451","AGBro116:AGBro467",0.188679245283019,0.16,"Cabour2018"
"452","AGBro116:AGBro480",-0.228571428571429,0.95,"Cabour2018"
"453","AGBro116:AGBro487",0.0569476082004556,0.36,"Cabour2018"
"454","AGBro116:AGBro57",-0.111653872993719,0.79,"Cabour2018"
"455","AGBro116:AGBro76",0.0423216444981858,0.39,"Cabour2018"
"456","AGBro116:AGBro9",-0.243142144638404,0.97,"Cabour2018"
"457","AGBro12:AGBro138",-0.0207253886010362,0.53,"Cabour2018"
"458","AGBro12:AGBro144",-0.0888099467140318,0.61,"Cabour2018"
"459","AGBro12:AGBro153",-0.0369003690036904,0.42,"Cabour2018"
"460","AGBro12:AGBro16",0,1,"Cabour2018"
"461","AGBro12:AGBro161",-0.153284671532847,0.75,"Cabour2018"
"462","AGBro12:AGBro20",0,1,"Cabour2018"
"463","AGBro12:AGBro218",-0.131428571428572,0.75,"Cabour2018"
"464","AGBro12:AGBro227",-0.130168453292496,0.66,"Cabour2018"
"465","AGBro12:AGBro234",-0.00689655172413772,0.5,"Cabour2018"
"466","AGBro12:AGBro266",-0.106685633001423,0.69,"Cabour2018"
"467","AGBro12:AGBro299",0.0960118168389958,0.24,"Cabour2018"
"468","AGBro12:AGBro307",-0.161290322580645,0.81,"Cabour2018"
"469","AGBro12:AGBro32",0.218045112781955,0.09,"Cabour2018"
"470","AGBro12:AGBro337",-0.0378310214375791,0.53,"Cabour2018"
"471","AGBro12:AGBro35",-0.0924024640657084,0.51,"Cabour2018"
"472","AGBro12:AGBro375",-0.0426742532005695,0.54,"Cabour2018"
"473","AGBro12:AGBro403",0.0374251497005995,0.35,"Cabour2018"
"474","AGBro12:AGBro419",-0.1,0.69,"Cabour2018"
"475","AGBro12:AGBro467",-0.0299401197604785,0.64,"Cabour2018"
"476","AGBro12:AGBro480",-0.41726618705036,1,"Cabour2018"
"477","AGBro12:AGBro487",-0.121776504297994,0.83,"Cabour2018"
"478","AGBro12:AGBro57",0.0159616919393457,0.45,"Cabour2018"
"479","AGBro12:AGBro76",0.193199381761978,0.19,"Cabour2018"
"480","AGBro12:AGBro9",0.120578778135048,0.22,"Cabour2018"
"481","AGBro138:AGBro144",0.00569476082004594,0.5,"Cabour2018"
"482","AGBro138:AGBro153",-0.134189031505251,0.88,"Cabour2018"
"483","AGBro138:AGBro16",0,1,"Cabour2018"
"484","AGBro138:AGBro161",-0.12,0.74,"Cabour2018"
"485","AGBro138:AGBro20",0,1,"Cabour2018"
"486","AGBro138:AGBro218",-0.130252100840336,0.75,"Cabour2018"
"487","AGBro138:AGBro227",0.227272727272728,0.05,"Cabour2018"
"488","AGBro138:AGBro234",0.0480769230769236,0.34,"Cabour2018"
"489","AGBro138:AGBro266",-0.0589390962671905,0.59,"Cabour2018"
"490","AGBro138:AGBro299",-0.020161290322581,0.45,"Cabour2018"
"491","AGBro138:AGBro307",-0.0194552529182879,0.42,"Cabour2018"
"492","AGBro138:AGBro32",-0.010204081632653,0.58,"Cabour2018"
"493","AGBro138:AGBro337",0.270758122743683,0.03,"Cabour2018"
"494","AGBro138:AGBro35",-0.112219451371571,1,"Cabour2018"
"495","AGBro138:AGBro375",-0.147347740667976,0.96,"Cabour2018"
"496","AGBro138:AGBro403",0.111902339776196,0.2,"Cabour2018"
"497","AGBro138:AGBro419",0.113989637305699,0.27,"Cabour2018"
"498","AGBro138:AGBro467",0.0661241098677521,0.24,"Cabour2018"
"499","AGBro138:AGBro480",-0.0693069306930695,0.7,"Cabour2018"
"500","AGBro138:AGBro487",0.128331688055282,0.21,"Cabour2018"
"501","AGBro138:AGBro57",-0.127551020408163,0.94,"Cabour2018"
"502","AGBro138:AGBro76",0.197505197505197,0.14,"Cabour2018"
"503","AGBro138:AGBro9",-0.128068303094984,0.8,"Cabour2018"
"504","AGBro144:AGBro153",-0.0285714285714288,0.63,"Cabour2018"
"505","AGBro144:AGBro16",0,1,"Cabour2018"
"506","AGBro144:AGBro161",-0.050167224080268,0.61,"Cabour2018"
"507","AGBro144:AGBro20",0,1,"Cabour2018"
"508","AGBro144:AGBro218",0.16497461928934,0.13,"Cabour2018"
"509","AGBro144:AGBro227",-0.157243816254417,0.8,"Cabour2018"
"510","AGBro144:AGBro234",-0.0862068965517248,0.74,"Cabour2018"
"511","AGBro144:AGBro266",0.0340909090909085,0.34,"Cabour2018"
"512","AGBro144:AGBro299",0.0372881355932198,0.4,"Cabour2018"
"513","AGBro144:AGBro307",0.150159744408946,0.17,"Cabour2018"
"514","AGBro144:AGBro32",0.0346020761245673,0.32,"Cabour2018"
"515","AGBro144:AGBro337",0.182719546742209,0.14,"Cabour2018"
"516","AGBro144:AGBro35",0.1575,0.16,"Cabour2018"
"517","AGBro144:AGBro375",0.0340909090909085,0.37,"Cabour2018"
"518","AGBro144:AGBro403",-0.00688468158347677,0.49,"Cabour2018"
"519","AGBro144:AGBro419",0.24866785079929,0.11,"Cabour2018"
"520","AGBro144:AGBro467",0.101549053356283,0.2,"Cabour2018"
"521","AGBro144:AGBro480",0.00822368421052699,0.42,"Cabour2018"
"522","AGBro144:AGBro487",0.00163666121112871,0.48,"Cabour2018"
"523","AGBro144:AGBro57",0.00343053173241836,0.42,"Cabour2018"
"524","AGBro144:AGBro76",-0.0678571428571437,0.66,"Cabour2018"
"525","AGBro144:AGBro9",0.246728971962616,0.09,"Cabour2018"
"526","AGBro153:AGBro16",0,1,"Cabour2018"
"527","AGBro153:AGBro161",-0.129982668977469,0.79,"Cabour2018"
"528","AGBro153:AGBro20",0,1,"Cabour2018"
"529","AGBro153:AGBro218",-0.0260756192959587,0.55,"Cabour2018"
"530","AGBro153:AGBro227",-0.124770642201835,0.75,"Cabour2018"
"531","AGBro153:AGBro234",0.0810372771474883,0.25,"Cabour2018"
"532","AGBro153:AGBro266",0.0201680672268907,0.29,"Cabour2018"
"533","AGBro153:AGBro299",0.138840070298769,0.08,"Cabour2018"
"534","AGBro153:AGBro307",0.0710743801652891,0.32,"Cabour2018"
"535","AGBro153:AGBro32",-0.179533213644524,0.88,"Cabour2018"
"536","AGBro153:AGBro337",-0.0613138686131385,0.6,"Cabour2018"
"537","AGBro153:AGBro35",0.0949868073878626,0.28,"Cabour2018"
"538","AGBro153:AGBro375",-0.0554621848739498,0.61,"Cabour2018"
"539","AGBro153:AGBro403",-0.157142857142856,0.89,"Cabour2018"
"540","AGBro153:AGBro419",0.03690036900369,0.42,"Cabour2018"
"541","AGBro153:AGBro467",-0.0928571428571424,0.7,"Cabour2018"
"542","AGBro153:AGBro480",0.110732538330494,0.23,"Cabour2018"
"543","AGBro153:AGBro487",-0.0389830508474581,0.5,"Cabour2018"
"544","AGBro153:AGBro57",0.155458515283843,0.13,"Cabour2018"
"545","AGBro153:AGBro76",-0.131725417439703,0.78,"Cabour2018"
"546","AGBro153:AGBro9",-0.0408560311284054,0.57,"Cabour2018"
"547","AGBro16:AGBro161",0,1,"Cabour2018"
"548","AGBro16:AGBro20",NA,NA,"Cabour2018"
"549","AGBro16:AGBro218",0,1,"Cabour2018"
"550","AGBro16:AGBro227",0,1,"Cabour2018"
"551","AGBro16:AGBro234",0,1,"Cabour2018"
"552","AGBro16:AGBro266",0,1,"Cabour2018"
"553","AGBro16:AGBro299",0,1,"Cabour2018"
"554","AGBro16:AGBro307",0,1,"Cabour2018"
"555","AGBro16:AGBro32",0,1,"Cabour2018"
"556","AGBro16:AGBro337",0,NA,"Cabour2018"
"557","AGBro16:AGBro35",0,1,"Cabour2018"
"558","AGBro16:AGBro375",0,1,"Cabour2018"
"559","AGBro16:AGBro403",0,1,"Cabour2018"
"560","AGBro16:AGBro419",0,1,"Cabour2018"
"561","AGBro16:AGBro467",0,1,"Cabour2018"
"562","AGBro16:AGBro480",0,1,"Cabour2018"
"563","AGBro16:AGBro487",0,1,"Cabour2018"
"564","AGBro16:AGBro57",0,1,"Cabour2018"
"565","AGBro16:AGBro76",0,1,"Cabour2018"
"566","AGBro16:AGBro9",0,1,"Cabour2018"
"567","AGBro161:AGBro20",0,1,"Cabour2018"
"568","AGBro161:AGBro218",-0.0164835164835166,0.57,"Cabour2018"
"569","AGBro161:AGBro227",-0.0218023255813958,0.53,"Cabour2018"
"570","AGBro161:AGBro234",0.138157894736843,0.17,"Cabour2018"
"571","AGBro161:AGBro266",0.24390243902439,0.09,"Cabour2018"
"572","AGBro161:AGBro299",0.042134831460674,0.35,"Cabour2018"
"573","AGBro161:AGBro307",-0.200534759358289,0.87,"Cabour2018"
"574","AGBro161:AGBro32",-0.171428571428571,0.9,"Cabour2018"
"575","AGBro161:AGBro337",0,0.43,"Cabour2018"
"576","AGBro161:AGBro35",0.172413793103449,0.31,"Cabour2018"
"577","AGBro161:AGBro375",-1.11022302462516e-16,0.41,"Cabour2018"
"578","AGBro161:AGBro403",-0.23470839260313,0.99,"Cabour2018"
"579","AGBro161:AGBro419",-0.240875912408759,0.94,"Cabour2018"
"580","AGBro161:AGBro467",0.0853485064011379,0.31,"Cabour2018"
"581","AGBro161:AGBro480",-0.164383561643835,0.77,"Cabour2018"
"582","AGBro161:AGBro487",-0.14324693042292,0.85,"Cabour2018"
"583","AGBro161:AGBro57",-0.0465838509316769,0.51,"Cabour2018"
"584","AGBro161:AGBro76",0.175953079178885,0.14,"Cabour2018"
"585","AGBro161:AGBro9",-0.136986301369864,0.8,"Cabour2018"
"586","AGBro20:AGBro218",0,1,"Cabour2018"
"587","AGBro20:AGBro227",0,1,"Cabour2018"
"588","AGBro20:AGBro234",0,1,"Cabour2018"
"589","AGBro20:AGBro266",0,1,"Cabour2018"
"590","AGBro20:AGBro299",0,1,"Cabour2018"
"591","AGBro20:AGBro307",0,1,"Cabour2018"
"592","AGBro20:AGBro32",0,1,"Cabour2018"
"593","AGBro20:AGBro337",0,NA,"Cabour2018"
"594","AGBro20:AGBro35",0,1,"Cabour2018"
"595","AGBro20:AGBro375",0,1,"Cabour2018"
"596","AGBro20:AGBro403",0,1,"Cabour2018"
"597","AGBro20:AGBro419",0,1,"Cabour2018"
"598","AGBro20:AGBro467",0,1,"Cabour2018"
"599","AGBro20:AGBro480",0,1,"Cabour2018"
"600","AGBro20:AGBro487",0,1,"Cabour2018"
"601","AGBro20:AGBro57",0,1,"Cabour2018"
"602","AGBro20:AGBro76",0,1,"Cabour2018"
"603","AGBro20:AGBro9",0,1,"Cabour2018"
"604","AGBro218:AGBro227",-0.0455580865603645,0.57,"Cabour2018"
"605","AGBro218:AGBro234",-0.0999999999999999,0.7,"Cabour2018"
"606","AGBro218:AGBro266",-0.226293103448276,0.92,"Cabour2018"
"607","AGBro218:AGBro299",-0.127494456762749,0.72,"Cabour2018"
"608","AGBro218:AGBro307",-0.122601279317697,0.81,"Cabour2018"
"609","AGBro218:AGBro32",0.264044943820225,0.1,"Cabour2018"
"610","AGBro218:AGBro337",-0.0736738703339883,0.59,"Cabour2018"
"611","AGBro218:AGBro35",0.126404494382022,0.3,"Cabour2018"
"612","AGBro218:AGBro375",-0.177801724137931,0.84,"Cabour2018"
"613","AGBro218:AGBro403",-0.0727883538633813,0.64,"Cabour2018"
"614","AGBro218:AGBro419",0.0285714285714285,0.36,"Cabour2018"
"615","AGBro218:AGBro467",-0.0727883538633813,0.71,"Cabour2018"
"616","AGBro218:AGBro480",0.320652173913043,0.04,"Cabour2018"
"617","AGBro218:AGBro487",0.200433369447454,0.12,"Cabour2018"
"618","AGBro218:AGBro57",0.13531799729364,0.18,"Cabour2018"
"619","AGBro218:AGBro76",-0.114678899082569,0.75,"Cabour2018"
"620","AGBro218:AGBro9",0.141676505312868,0.18,"Cabour2018"
"621","AGBro227:AGBro234",-0.109890109890109,0.68,"Cabour2018"
"622","AGBro227:AGBro266",0.518413597733711,0.01,"Cabour2018"
"623","AGBro227:AGBro299",0.179411764705882,0.1,"Cabour2018"
"624","AGBro227:AGBro307",0.270949720670391,0.11,"Cabour2018"
"625","AGBro227:AGBro32",0.172155688622755,0.14,"Cabour2018"
"626","AGBro227:AGBro337",-0.0263819095477381,0.56,"Cabour2018"
"627","AGBro227:AGBro35",0.0367346938775512,0.43,"Cabour2018"
"628","AGBro227:AGBro375",-0.055240793201133,0.61,"Cabour2018"
"629","AGBro227:AGBro403",0.0461997019374067,0.38,"Cabour2018"
"630","AGBro227:AGBro419",-0.00765696784073466,0.42,"Cabour2018"
"631","AGBro227:AGBro467",0.00596125186289131,0.41,"Cabour2018"
"632","AGBro227:AGBro480",-0.136103151862464,0.74,"Cabour2018"
"633","AGBro227:AGBro487",-0.348074179743224,1,"Cabour2018"
"634","AGBro227:AGBro57",-0.0605095541401272,0.66,"Cabour2018"
"635","AGBro227:AGBro76",0.141538461538461,0.24,"Cabour2018"
"636","AGBro227:AGBro9",0.163200000000001,0.23,"Cabour2018"
"637","AGBro234:AGBro266",0.154241645244216,0.15,"Cabour2018"
"638","AGBro234:AGBro299",0.472074468085106,0.01,"Cabour2018"
"639","AGBro234:AGBro307",0.164974619289341,0.16,"Cabour2018"
"640","AGBro234:AGBro32",-0.337837837837838,1,"Cabour2018"
"641","AGBro234:AGBro337",0.190092165898617,0.16,"Cabour2018"
"642","AGBro234:AGBro35",-0.240213523131673,1,"Cabour2018"
"643","AGBro234:AGBro375",0.0385604113110536,0.34,"Cabour2018"
"644","AGBro234:AGBro403",-0.174966352624494,0.89,"Cabour2018"
"645","AGBro234:AGBro419",-0.117241379310344,0.77,"Cabour2018"
"646","AGBro234:AGBro467",-0.114401076716015,0.72,"Cabour2018"
"647","AGBro234:AGBro480",-0.168831168831168,0.88,"Cabour2018"
"648","AGBro234:AGBro487",0.0129366106080213,0.39,"Cabour2018"
"649","AGBro234:AGBro57",-0.173192771084337,0.89,"Cabour2018"
"650","AGBro234:AGBro76",-0.152354570637119,0.78,"Cabour2018"
"651","AGBro234:AGBro9",0.0860832137733145,0.27,"Cabour2018"
"652","AGBro266:AGBro299",0.304109589041096,0.09,"Cabour2018"
"653","AGBro266:AGBro307",0.148825065274152,0.15,"Cabour2018"
"654","AGBro266:AGBro32",-0.0835654596100281,0.64,"Cabour2018"
"655","AGBro266:AGBro337",-0.0425531914893615,0.62,"Cabour2018"
"656","AGBro266:AGBro35",-0.133333333333333,0.71,"Cabour2018"
"657","AGBro266:AGBro375",-0.0714285714285714,0.62,"Cabour2018"
"658","AGBro266:AGBro403",-0.282940360610263,1,"Cabour2018"
"659","AGBro266:AGBro419",-0.277382645803698,0.94,"Cabour2018"
"660","AGBro266:AGBro467",-0.133148404993065,0.8,"Cabour2018"
"661","AGBro266:AGBro480",-0.260695187165775,0.94,"Cabour2018"
"662","AGBro266:AGBro487",-0.291611185086551,0.98,"Cabour2018"
"663","AGBro266:AGBro57",-0.119448698315467,0.81,"Cabour2018"
"664","AGBro266:AGBro76",0.0600000000000001,0.29,"Cabour2018"
"665","AGBro266:AGBro9",0.106666666666666,0.29,"Cabour2018"
"666","AGBro299:AGBro307",0.172972972972973,0.13,"Cabour2018"
"667","AGBro299:AGBro32",-0.115606936416185,0.71,"Cabour2018"
"668","AGBro299:AGBro337",0.0951219512195118,0.26,"Cabour2018"
"669","AGBro299:AGBro35",-0.105058365758755,0.57,"Cabour2018"
"670","AGBro299:AGBro375",0.180821917808219,0.11,"Cabour2018"
"671","AGBro299:AGBro403",-0.119424460431655,0.7,"Cabour2018"
"672","AGBro299:AGBro419",-0.096011816838996,0.74,"Cabour2018"
"673","AGBro299:AGBro467",-0.132374100719424,0.83,"Cabour2018"
"674","AGBro299:AGBro480",-0.0900277008310253,0.64,"Cabour2018"
"675","AGBro299:AGBro487",-0.0800000000000001,0.61,"Cabour2018"
"676","AGBro299:AGBro57",-0.18125,0.94,"Cabour2018"
"677","AGBro299:AGBro76",0.0652818991097917,0.35,"Cabour2018"
"678","AGBro299:AGBro9",0.198767334360555,0.12,"Cabour2018"
"679","AGBro307:AGBro32",-0.10989010989011,0.75,"Cabour2018"
"680","AGBro307:AGBro337",-0.0981308411214952,0.71,"Cabour2018"
"681","AGBro307:AGBro35",-0.196363636363636,1,"Cabour2018"
"682","AGBro307:AGBro375",0.148825065274152,0.31,"Cabour2018"
"683","AGBro307:AGBro403",0.169630642954857,0.17,"Cabour2018"
"684","AGBro307:AGBro419",0.287517531556802,0.13,"Cabour2018"
"685","AGBro307:AGBro467",0.20656634746922,0.11,"Cabour2018"
"686","AGBro307:AGBro480",-0.0857519788918206,0.73,"Cabour2018"
"687","AGBro307:AGBro487",-0.218134034165571,0.95,"Cabour2018"
"688","AGBro307:AGBro57",-0.231003039513678,0.98,"Cabour2018"
"689","AGBro307:AGBro76",0.0112676056338024,0.42,"Cabour2018"
"690","AGBro307:AGBro9",0.267153284671533,0.09,"Cabour2018"
"691","AGBro32:AGBro337",-0.297029702970297,0.96,"Cabour2018"
"692","AGBro32:AGBro35",-0.179282868525897,0.78,"Cabour2018"
"693","AGBro32:AGBro375",-0.0835654596100281,0.64,"Cabour2018"
"694","AGBro32:AGBro403",-0.0146412884333824,0.56,"Cabour2018"
"695","AGBro32:AGBro419",-0.218045112781955,0.9,"Cabour2018"
"696","AGBro32:AGBro467",-0.146412884333822,0.81,"Cabour2018"
"697","AGBro32:AGBro480",0.112676056338028,0.25,"Cabour2018"
"698","AGBro32:AGBro487",0.098176718092567,0.35,"Cabour2018"
"699","AGBro32:AGBro57",-0.205047318611987,0.92,"Cabour2018"
"700","AGBro32:AGBro76",-0.0755287009063449,0.65,"Cabour2018"
"701","AGBro32:AGBro9",-0.117739403453689,0.86,"Cabour2018"
"702","AGBro337:AGBro35",0.114285714285715,0.36,"Cabour2018"
